holeCards,commCards,Key,Value
"['D2', 'D7']","['DK', 'DA', 'D6']",2000_72_5000_AK762,0.855
"['D2', 'D7']","['DK', 'DA', 'D5']",2000_72_5000_AK752,0.873
"['D2', 'D7']","['DK', 'DA', 'D3']",2000_72_5000_AK732,0.874
"['D2', 'D7']","['DK', 'D4', 'D8']",2000_72_5000_K8742,0.87
"['D2', 'D7']","['DK', 'D4', 'D9']",2000_72_5000_K9742,0.864
"['D2', 'D7']","['DK', 'D4', 'D6']",2000_72_5000_K7642,0.855
"['D2', 'D7']","['DK', 'D4', 'D5']",2000_72_5000_K7542,0.876
"['D2', 'D7']","['DK', 'D4', 'D3']",2000_72_5000_K7432,0.866
"['D2', 'D7']","['DK', 'D8', 'D9']",2000_72_5000_K9872,0.87
"['D2', 'D7']","['DK', 'D8', 'D6']",2000_72_5000_K8762,0.901
"['D2', 'D7']","['DK', 'D8', 'D5']",2000_72_5000_K8752,0.865
"['D2', 'D7']","['DK', 'D8', 'D3']",2000_72_5000_K8732,0.873
"['D2', 'D7']","['DK', 'D9', 'D6']",2000_72_5000_K9762,0.885
"['D2', 'D7']","['DK', 'D9', 'D5']",2000_72_5000_K9752,0.871
"['D2', 'D7']","['DK', 'D9', 'D3']",2000_72_5000_K9732,0.884
"['D2', 'D7']","['DK', 'D6', 'D5']",2000_72_5000_K7652,0.873
"['D2', 'D7']","['DK', 'D6', 'D3']",2000_72_5000_K7632,0.86
"['D2', 'D7']","['DK', 'D5', 'D3']",2000_72_5000_K7532,0.865
"['D2', 'D7']","['S3', 'S2', 'HQ']",2000_72_2210_Q7322,0.563
"['D2', 'D7']","['S3', 'S2', 'S7']",2000_72_3200_77322,0.751
"['D2', 'D7']","['S3', 'S2', 'S6']",2000_72_3200_76322,0.442
"['D2', 'D7']","['S3', 'S2', 'S5']",2000_72_3200_75322,0.438
"['D2', 'D7']","['S3', 'S2', 'S4']",2000_72_3200_74322,0.446
"['D2', 'D7']","['S3', 'S2', 'HJ']",2000_72_2210_J7322,0.539
"['D2', 'D7']","['S3', 'S2', 'HK']",2000_72_2210_K7322,0.527
"['D2', 'D7']","['S3', 'S2', 'DT']",2000_72_3200_T7322,0.546
"['D2', 'D7']","['S3', 'S2', 'HA']",2000_72_2210_A7322,0.543
"['D2', 'D7']","['S3', 'S2', 'DQ']",2000_72_3200_Q7322,0.564
"['D2', 'D7']","['S3', 'S2', 'H5']",2000_72_2210_75322,0.54
"['D2', 'D7']","['S3', 'S2', 'C3']",2000_72_2210_73322,0.574
"['D2', 'D7']","['S3', 'S2', 'C2']",2000_72_2210_73222,0.905
"['D2', 'D7']","['S3', 'S2', 'C7']",2000_72_2210_77322,0.86
"['D2', 'D7']","['S3', 'S2', 'C6']",2000_72_2210_76322,0.489
"['D2', 'D7']","['S3', 'S2', 'C4']",2000_72_2210_74322,0.519
"['D2', 'D7']","['S3', 'S2', 'HT']",2000_72_2210_T7322,0.538
"['D2', 'D7']","['S3', 'S2', 'DA']",2000_72_3200_A7322,0.556
"['D2', 'D7']","['S3', 'S2', 'D3']",2000_72_3200_73322,0.569
"['D2', 'D7']","['S3', 'HQ', 'S7']",2000_72_2210_Q7732,0.627
"['D2', 'D7']","['S3', 'HQ', 'S6']",2000_72_2210_Q7632,0.172
"['D2', 'D7']","['S3', 'HQ', 'S5']",2000_72_2210_Q7532,0.18
